Gibbons,50,90,80
Zaidi,20,30,20
Spiegelhalter,80,90,30
Haycock,20,100,30
Schucany,20,90,40
Lowrance,70,40,70
Olivieri,40,30,100
Renner,20,60,70
Brien,10,50,30
Purdie,90,10,40
Jochim,100,40,90
Partan,70,60,80
Leopold,30,80,70
armstrong,90,100,60
Kinchla,70,90,10
Marvell,70,90,10
Yarden,50,40,50
Moynagh,50,10,60
Hurwit,100,60,70
Kelvin,100,20,60
Yoshizumi,70,80,30
Aristarkhov,100,30,100
Mosher,50,80,90
Sprat,70,30,90
Culasso,100,40,40
Kissida,40,20,90
Haffey,60,40,20
Wrangham,30,70,70
Judd,60,70,70
Bolman,20,100,80
Crosby,20,30,100
Truslow,10,100,20
Dell'acqua,30,10,20
Swanlund,80,20,70
Hargreaves,60,40,70
Seaburg,100,80,20
McLaughlin,10,10,20
Arcand,80,60,50
Degalarce,40,50,70
Ervin,10,80,80
Ries,30,60,70
Aristotle,10,70,10
Coulson,30,100,60
Quinti,10,40,10
Bracken,40,30,30
Montagna,40,10,80
Scinto,80,30,80
Van Stone,80,100,70
Coppini,40,20,50
Martorana,70,10,10
Piesse,80,40,80
Tisdale,20,60,60
D'angelo,40,70,60
The,80,60,100
Wasowska,30,100,100
Cacici,50,40,20
Rissland,60,90,20
Carlyle,60,40,40
Blackett,20,20,10
Glenmullen,30,90,80
Sturman,90,100,40
Shearer,80,40,20
Khemani,20,20,50
Villa,40,20,80
Entler,50,10,30
Leavitt,20,100,10
Magruder,10,10,40
Birkenhead,50,20,40
Karnovsky,30,40,80
Mahanta,60,70,80
Visco,10,10,10
Mick,10,50,30
Leon,40,10,80
Susskind,10,20,10
Caves,90,70,90
Wodtke,70,40,80
Kahin,40,20,100
Isaacs,40,20,80
Gallucio,80,60,60
Zubiaga,20,50,90
Sande,90,40,80
Wilkinson,60,40,50
Mendelman,10,100,100
Pulliam,70,20,100
Daly,10,50,90
Bologna,70,100,20
Bolick,20,30,60
Taggart,80,100,30
Haviland,20,90,80
Sallustio,90,40,60
Orfanos,90,60,60
Avalle-Arce,10,20,100
Hinsey,70,80,50
carr,60,40,100
Wills,30,90,90
Lahr,50,10,70
Waggener,60,50,90
Cuellar,60,70,90
Muneio,80,30,10
Nardone,100,50,100
Miles,60,70,80
Minkin,30,60,20
Haynes,70,100,80
Guardigli,30,10,20
Lentz,20,20,30
Espinoza,30,100,10
Reinhardt,20,30,40
Fajtova,60,100,70
Sanchez-Ramirez,80,10,90
Norberg,20,40,50
Amsden,40,10,60
Pilbeam,20,50,80
Barabesi,80,40,60
Chatburn,40,80,10
Yoon,50,80,80
Gewanter,60,10,100
Tarasoua,10,30,80
Brizzi,40,100,90
Castiglioni,60,70,30
Loh,20,20,30
Illingworth,40,40,100
Johns,70,20,50
Shepstone,10,10,40
Chesterton,100,40,90
Huynh,70,40,30
Kinkaid,100,80,60
Smart,10,40,70
Hutchison,80,60,60
Boyland,80,30,70
Vichniac,60,20,60
Marvin,30,10,90
Roche,40,30,60
Centore,70,70,30
Liest,70,70,30
Guerrieri,80,60,60
Ledford,10,40,70
Markus,10,10,30
Linehan,10,80,90
Bavaro,40,40,50
Felix,70,50,60
Aldritt,60,100,20
Liakos,50,10,80
Bortvin,60,50,70
Hotopp,50,60,50
Enright,100,40,90
Lamphear,20,50,10
Haag,50,30,60
Kleinmann,100,20,50
Smedley,60,80,10
Wigglesworth,20,20,90
Harthorn,20,100,20
Witschi,40,20,60
Laski,50,60,20
Fortier,80,60,20
Calzoni,30,60,50
Mehlschau,80,70,20
Mussio,100,10,80
Ramey,40,60,20
Vanburen,10,30,80
Grass,70,90,40
Schoenstein,40,40,20
Schwab,50,30,70
Salsberg,10,20,90
Marra,80,20,90
Beattie,10,40,100
Diaferio,30,60,90
Appiah,90,50,50
Millett,20,100,10
Crews,10,30,30
Raferty,80,80,70
Augello,20,50,60
Lanzit,20,40,60
de Balzac,100,50,70
Squires,30,90,50
Dumay,40,20,100
Hansma,100,80,10
Tam,30,60,30
Belisle,80,30,100
Perrault,10,60,50
Tilney,20,100,60
Toy,100,20,30
Collura,70,100,30
Stobaugh,20,100,40
Rabi,60,40,10
Lindsay,70,100,30
Kerouac,90,60,40
Saivetz,20,70,90
Rakoff,90,60,30
Knights,20,50,30
Donoghue,40,60,70
Mcnally,30,80,70
Thwing,100,90,90
Hallisey,20,90,100
Churchil,10,90,40
Moser,10,20,20
Sholes,60,60,100
Lettvin,90,40,30
Brathwaite,90,30,80
Knutson,10,80,30
Mague,20,100,90
Circone,70,70,80
Dunnet,90,50,10
Friedkin,40,20,80
Lussier,90,90,90
Burnett,50,20,90
Scialabba,10,40,10
Catelani,20,70,50
Gonano,40,40,20
Gerstmann,10,30,100
Todd,20,50,40
Serio,20,40,20
Bohen,60,90,70
Herrmann,70,50,60
martinez,40,60,20
Perlak,10,70,100
Boatman,90,40,60
Rew,20,20,60
Maclure,10,100,50
Wessling-Resnick,20,30,100
Nyhan,40,60,60
Gili,50,30,40
Tananbaum,50,70,90
Brown-Collier,30,50,90
perkins,60,20,20
Chui,90,70,50
Dapice,50,70,40
Crawford,30,100,30
Gatsonis,100,10,60
Scherer,60,10,50
Baconcini,10,20,80
Estrella,20,100,90
Demirjian,70,100,70
Macgilvray,60,70,20
Reinold,60,70,70
Demerath,50,50,80
Sinclair,70,90,90
Griffith,100,60,60
Fleck,70,50,90
Hicks,80,60,100
Diamond,80,50,10
Sredl,30,40,50
Rohrbach,60,70,80
Beane,40,100,80
Ivanciw,50,40,90
Person,40,100,40
Hancock,30,20,30
Salzmann,70,80,70
Coppi,10,90,100
Howland,60,100,10
Ackerly,60,80,90
Shephard,90,10,50
Bouliane,40,100,50
Gibor,70,100,60
Noonan,80,90,30
Weldt,60,70,100
Stotsky,100,30,20
Munoz-Porras,80,20,40
Bartholet,40,70,100
Melvoin,80,100,70
Hoffius,50,100,10
Arakelian,20,50,100
Drake,100,50,80
Tallent,40,70,10
Ophir,50,20,100
From,90,90,50
Tourney,40,40,10
Aymie,80,30,90
Julian,70,20,70
Hoffer,20,80,60
Yokoe,90,20,90
Gine,40,40,90
Chakkalath,70,20,10
Smoot,20,70,40
Ferrera,100,70,80
Moramarco,20,20,50
Robinson-Healey,90,50,60
Melville,20,90,100
Giusti,20,70,80
Fadule,40,20,50
Bronski,100,10,70
Burkett,80,10,90
Mccarthy,80,70,80
Thorsch,90,70,40
Regan-Galante,20,30,70
Yanagisawa,90,100,50
Wilcoxon,70,90,10
Sparda,70,70,30
Sheats,50,20,30
Bankhead,80,100,20
Gibson,90,100,60
Lipkind,100,70,40
Luna,10,80,100
hayes,30,30,30
Messana,80,80,90
Ellis,100,80,10
Colley,30,20,40
Escott,20,60,90
Grande,100,10,90
Knight,80,40,90
Rosendahl,50,10,60
Baillie,80,30,70
Mathew,50,20,30
Kagan,80,60,10
Khong,80,90,20
Kortylewicz,10,80,20
Zwiers,60,90,60
Altham,40,80,100
Schaudt,40,90,70
Mccomiskey,80,100,20
Spencer,70,100,40
Capocaccia,100,70,90
Romer,20,60,50
Levitas,50,20,100
Corzett,50,40,40
Knowles,40,60,20
Ng,40,10,40
Cabot,50,80,30
Batinti,100,30,10
Braney,50,40,70
Mc Cracken,100,40,50
Pogliano,90,20,30
rodrigues,100,80,90
Bridgeman,20,90,30
Frech,10,10,20
Mcgavern,50,100,30
Colella,40,20,50
Unknown,80,40,70
Wellons,20,70,20
Pauling,80,80,10
Root,70,30,40
Carasa,80,60,100
Verdinelli,100,30,90
Silberman,30,20,20
Mooy,50,20,80
Buckwalter,70,90,60
Mcclain,60,30,80
Joanes,20,90,60
O'day,60,80,60
Verde,20,70,70
Chaubey,70,80,10
Carvalho,90,10,70
Dermody,50,10,100
Metz,50,100,30
Sebile,80,40,60
Sawtell,10,30,90
Lewin,80,30,80
Katrine,70,100,90
Kaiser,40,20,10
Osenberg,30,30,20
Soutter,10,10,90
Waddington,10,60,70
Horn,70,50,100
Silas,100,60,50
Feldmann,70,40,10
Hyatt,100,40,20
Biron,80,50,30
Rivers,60,10,10
Harrington,80,70,100
Hupe,90,80,40
Selvage,70,30,60
Haack,50,90,100
McEvoy,90,10,90
Schonhorn,10,10,60
powell,30,70,40
Fabricant,30,100,50
Goldie,100,10,20
Bertuzzi,50,70,100
Oda,60,70,100
Heidbreder,60,50,80
Pincus,100,10,40
Geary,10,90,60
Miki,60,30,20
Claudel,60,50,50
Diana,90,10,60
Konigsberg,40,60,40
Teeven,50,80,20
Solbrig,50,90,20
Caligor,80,50,20
Gitin,30,40,80
Long,50,90,20
Su,90,80,80
Barbosa,10,90,100
Dietz,20,10,80
Catalano,50,10,100
Dersimonian,30,80,80
Barton,90,60,100
Jaehn,90,50,90
Amiel,20,90,20
Shier,50,80,60
Hannibal,60,50,100
Lanham,30,70,40
Nichilo',30,80,40
Fleiszig,20,60,60
Rosalsky,60,10,40
Briefer,40,80,10
Kassamali,90,60,20
frost,80,50,90
Nakae,70,10,70
Halberstadt,20,40,10
Pasquini,70,80,40
Ozment,100,70,20
Ciluaga,30,70,30
Bourque,10,30,10
Degreeff,40,100,10
Boren,50,40,60
Boletto,40,60,50
Alderman,100,80,90
Vega,80,30,50
Gibbs,90,10,70
Fleckenstein,10,60,50
Homaee,30,40,100
Leakey,80,80,30
Prisco,80,60,30
Veitch,100,40,40
Daigneau,20,70,30
Amaturo,20,40,30
Camiel,10,50,70
Viveros-Aguilera,40,10,60
Frias,60,90,60
Pederson,10,50,50
Merullo,30,80,40
Lubin,10,60,30
Mao,20,20,30
Koller,70,80,80
Scogin,100,20,20
Bhatt,60,80,50
Szerencsi,30,80,30
Pandiscio,100,60,80
Goncalves,50,20,80
Wilt,10,60,100
Zak,60,40,50
Scippacercola,40,90,40
Amaral,10,70,10
Henson,30,90,60
Slowey,50,100,90
Hu,80,100,80
Boos,100,50,80
Zaccagnino,30,40,70
Wheaton,80,10,90
Holdcraft,60,80,70
Deconde,40,90,80
Harper,30,80,20
Reid-Cunningham,50,70,50
Philpott,30,100,100
Deleon-Rendon,60,10,90
D'Angiolini,80,60,80
Myint-U,80,80,20
Dooley,100,50,80
Hill,90,20,90
Rapazzini,90,60,50
Housley,70,60,40
Hubbard,90,10,50
Reaney,10,50,70
Morton,90,60,60
Little,80,90,60
Quetin,20,30,50
Ringland,70,80,60
Langford,20,20,100
Fieser,60,50,50
Edsall,40,70,100
Toscano,60,90,90
Lipatova,70,40,70
Mace,70,70,100
Montorzi,40,10,30
Galison,60,40,80
Gram,50,50,40
Bartholomew,30,80,60
Martinez,70,90,50
Grigoletto,70,100,10
Kashevsky,70,50,100
Trotsky,20,40,90
Redfern,80,80,100
Lampros,30,20,80
Vargas,70,90,20
Cerbone,40,100,90
Agrawal,90,60,70
Jefferson,60,50,40
Mulac,10,10,70
carter,80,80,40
Phinney,70,40,30
Moss,20,100,30
Bialas,40,100,90
Marruco,40,70,60
Schoon,90,50,70
Samorodnitsky,90,50,90
Feeney,40,40,20
Player,50,90,70
Meluleni,60,10,10
Collier,70,100,60
Westlake,40,20,10
Scalia,40,40,90
Wynne-jones,100,20,50
Seber,30,20,60
Heath,70,80,10
Barberis,30,60,70
Bradach,40,40,90
Lakis,40,70,80
Sams,80,20,90
Lockerby,10,50,10
Lampe,80,70,50
Donoff,30,80,30
Badwey,100,10,80
Willigan,100,20,20
Engelhardt,40,80,50
Perella,30,20,10
Tesar,30,90,60
Traub,60,80,100
Hopes,10,70,10
Forrester,80,60,10
Grindlay,30,90,50
Balch,60,70,60
Gwyn,60,60,20
Skovgaard,90,80,40
Borsellino,60,80,10
Wenkert,10,80,80
Sobel,40,40,50
Brouillard,10,10,90
Bettenhausen,30,40,10
hunt,10,10,50
Nordell,30,80,10
Neushul,90,70,70
Baca,50,90,20
Wrocklage,50,10,30
Davidovitch,10,90,90
Trahan,80,80,60
Statlender,30,80,60
Pradhan,60,40,40
Ghilardi,20,90,60
Niven,90,30,10
Coontz,30,10,70
Coogan,60,70,90
Pellegrini,70,30,50
Oi,20,100,10
Cheimets,100,30,100
Ticchi,40,100,80
Dalal,50,60,80
Sprouse,10,30,70
Lesage,60,40,50
Marobella,50,10,60
Jorgenson,90,30,10
Belloc,60,50,30
Salvemini,100,90,10
Anselin,10,50,20
Wegman,20,40,50
Ferry,20,20,90
Betita,80,50,70
Chesnut,100,70,40
Ferraroni,80,70,100
Kendall,20,100,30
Mcconkey,40,100,80
Tulin,20,40,70
Paci,20,40,20
Birladeanu,10,20,30
Parhami,60,10,100
Monell,40,80,70
Leadbetter,10,60,100
Vygotsky,90,70,40
Duffin,70,60,40
Majercik,80,80,40
Jarrett,100,60,40
Nychka,80,30,30
Landweber,60,90,100
Stehle,100,10,70
Evereteze,90,70,90
Armstrong,40,40,20
Mallein-Gerin,20,30,40
Toste,60,50,30
Accomazzi,10,40,10
Wooden,40,60,10
Damuth,60,70,60
Salvan,90,40,40
Keyes,30,90,30
Werner,30,50,50
Dhanani,20,10,90
Stock,40,10,70
Huey,100,50,60
O'hagan,50,10,60
Robertson,100,100,20
Fouraker,60,90,10
Tykot,90,60,70
Slonina,70,100,50
Kaminer,20,10,10
Baggao-Tuason,40,20,100
Mckeon,10,30,60
Lucier,80,50,10
Garrison,50,70,20
Alford,20,50,30
Spino,10,70,100
Oehlert,60,90,50
Bruzik,30,10,50
Fieller,90,70,60
Silverman,60,80,10
Klyosov,20,20,60
Prentiss,30,80,40
Sandoval,40,10,40
Saulnier,30,80,20
Berman,60,30,70
Weimer,20,10,40
Cotreau,10,30,80
Krone,30,30,30
Danz,60,10,100
Barns,80,100,60
Toomajian,20,90,90
Saint-Exupery,90,50,30
Venzor,50,80,70
Rumer,100,80,100
Jammalamadaka,100,50,80
Byers,10,30,40
Ducey,20,30,30
Hazlitt,90,70,70
Diddley,50,40,70
Endicott-West,10,90,40
Fernandez,20,10,50
Radeke,40,90,100
Bethell,70,40,10
Truax,10,40,30
Oberfield,100,50,90
Claffey,60,40,30
Scripp,50,40,80
Bohyer,50,80,30
Diefenbach,60,60,70
Eberhart,100,30,70
Regos,90,30,50
Nelson,70,90,50
Schoell,90,40,70
Kral,60,90,80
Cuppari,60,70,40
Mellen,100,60,100
Joseph-Mccarthy,70,70,100
Bonds,40,60,40
Lafreniere,20,70,10
Berthiaume,100,70,60
Faulkner,30,60,70
Blenis,80,80,30
Capozza,10,20,10
Nickoloff,60,40,80
Bloomstein,60,100,50
Akemann,80,40,20
Hirschorn,50,50,80
Govain,40,50,100
Stepkowski,70,40,90
Gildea,100,70,100
Englehardt,100,20,40
Sade,90,20,100
Guenard,30,60,80
Hodge,70,40,40
Raychrudhury,90,90,20
Rudenstine,90,80,50
Zalot,30,30,50
Baumiller,30,100,100
Nance,20,40,50
Senier,90,70,90
Weissbourd,90,60,100
Buxton,10,70,40
Whaley,10,10,20
Mcdonough,60,50,50
Parisi,40,70,70
Terracini,30,90,100
Bois,20,40,40
Pastore,50,80,40
Saporta,50,80,50
Moncrieff,30,20,60
Samaranayake,80,60,40
Gottsdanker,90,60,20
Rossi-Wilcox,40,40,10
Weil,80,40,50
Archy,80,40,10
Melendez,40,40,80
Hartka,40,100,100
Carleton,50,80,70
Sitkin,40,10,30
Lui,10,60,70
Keefe,10,10,80
Berkman,30,80,100
Berg,10,100,10
Gebhardt,80,100,20
Hartzog,40,70,40
Glott,100,100,30
Nebolsine,70,10,10
Rothfarb,100,20,50
Rollins,80,70,60
Ferrara,30,30,70
Vettel,70,30,70
Troiani,60,80,30
Boganski,60,70,50
Peattie,10,20,80
Pearson,10,70,20
Sibonga,80,10,60
Thaice,70,60,20
Lepore,20,20,30
Schuman,50,20,20
Helfer,20,50,100
Deas,100,60,90
Allard,10,70,90
henderson,90,90,80
Destavola,50,30,80
Fawcett,20,60,80
Bose,50,90,90
Cepko,20,20,90
Pistone,70,100,90
Delmerico,20,80,20
Christiansen,10,30,100
Melita,80,30,10
Munroe,100,100,60
Silver,20,50,30
Oden,90,50,80
Quatromini,40,100,100
Corvene,60,10,30
Favuzzi,70,100,70
Margulies,10,90,50
Nuzum,10,40,50
Pallara,70,90,90
Schoffel,80,90,70
Todisco,30,60,90
Lepage,40,50,40
Ho,100,60,40
Canal,10,40,40
Moreland,30,70,50
Liggett,50,100,20
Wypij,20,70,80
Ardeni,10,50,60
Bettuzzi,60,30,90
Lecce,10,90,20
Kalinowski,90,10,20
Salcedo,100,60,90
Kelker,70,90,70
Ginty,40,20,90
Muth,80,20,40
Walter,100,90,10
Mondragon,60,60,70
Ronkowski,10,30,60
Weill,80,40,60
Kulldorff,80,90,50
Warden,100,40,20
Sonnino,60,20,60
Greyser,50,100,90
Clougherty,40,100,90
Reginatto,20,80,90
Cranshaw,50,90,20
Brissenden,20,40,20
Nobili,20,80,20
Humber,100,80,50
Grenon,100,50,20
Mullins,100,100,60
Botkin,20,90,10
Woodall,60,50,70
Romanazzi,30,40,70
Ayers,20,100,70
Saley,70,30,90
Ehrenreich,60,90,20
Camus,30,90,10
Pendleton,50,60,10
Franci,40,90,30
oconnor,50,20,70
Brady,10,40,90
Shepherd,60,10,20
Ferreri,60,70,90
Gerardi,20,20,80
Reedquist,100,20,70
Seibold,50,60,60
sanders,40,20,80
Giorio,60,40,30
Shumaker,100,50,80
Talaugon,10,40,100
Ruskin,40,50,30
Roca,60,70,60
Safford,20,80,70
Galpin,40,90,80
Rosenzweig,70,60,70
Jarvis,100,70,40
Hughes-Hallett,90,90,70
Erto,90,20,100
Romo,70,10,80
Goldman,40,50,70
Nahf,90,60,50
Blackbourn,20,80,50
Granfors,10,50,70
Schrauwen,100,50,70
Reheem,90,70,40
Coover,80,10,30
Hamilton,90,40,90
Steiker,60,50,10
Skerry,60,100,70
Blakemore,90,70,40
Reece,50,10,40
Whittaker,50,70,30
Peregrino,100,40,40
Vidakovic,90,60,50
Blasdel,90,80,40
Horace,100,90,90
Mandler,90,60,90
Hackman,70,30,90
Straub,100,100,20
Dellal,10,70,60
Woolley,30,50,90
Archer,100,50,20
Montrone,10,30,50
Sadler,30,10,50
Keenan,40,10,10
Stiefez,20,80,90
Perona,40,10,60
Shelor,50,10,50
Sanks,60,50,70
Block,60,80,80
Comess,40,70,50
Taveras,60,80,60
McArdle,60,50,100
Shlyakhter,70,90,50
Mcmorrow,90,70,90
Monson,10,20,50
Dandona,60,30,60
Appleyard,10,70,30
Pels,80,50,40
Jick,30,20,90
Balzac,60,40,90
Adorno,100,10,50
Vasiliu,90,20,50
Lanter,60,80,40
Willey,60,20,100
Sapers,80,20,80
Zimmerman,90,70,20
Jaffar,40,100,100
Condodina,80,70,100
Steinfeld,80,20,40
Temmer,100,10,10
Carmel,100,40,90
Neville,50,20,20
Alleva,40,60,70
Andreas,100,60,10
Di Felice,30,50,80
Peterson,20,100,40
Tawfeek,90,30,80
McIlroy,90,10,80
Krolewski,20,60,50
Graves,90,20,70
Cushman,10,80,20
Queen,60,10,90
Iimura,100,20,20
Mahaffey,20,60,30
Martini,100,100,80
Correia,10,40,100
Kravitz,70,20,70
Lawson,40,90,100
Martin,70,100,10
Kelman,60,40,90
Wolland,50,40,80
Balster,90,50,50
Abelson,20,70,70
Vietor,60,70,10
Foscarota,40,90,90
St Andre,100,40,90
Hoff,100,10,100
Trickler,60,80,40
Kasser,10,40,50
Terrell,60,90,30
Sereno,70,60,20
Racioppi,70,40,80
Kressin,70,100,90
Skinner,20,90,70
Yost,20,100,90
Zakher,70,100,70
Smit,40,90,10
Sidhu,90,80,90
Crum,20,40,30
Cline,10,40,60
Tillotson,30,30,60
Hodges,90,30,70
Presper,60,80,50
Eberly,80,70,80
Dodds,100,80,20
Alessandrini,20,40,40
Mohammed,70,30,10
Kornbrot,30,90,60
Wilkens,50,20,80
Modestino,30,70,30
Hapuarachchi,100,100,30
Baskin,100,10,100
Snowball,10,30,100
Nevelson,10,20,30
Howze,10,40,20
Munson,40,80,60
Mcneely,50,60,50
Leder,60,50,10
Deng,20,40,60
Zapien,50,90,100
Digby,100,100,60
Renick,80,100,70
Steele,10,70,60
Latour,20,100,40
Hartnett,100,40,20
Cluff,10,20,20
Pyle,60,70,30
Boezi,60,10,100
Hyman,70,10,20
Ewart,30,50,30
Telford,10,90,10
Omartian,70,90,90
Fairchild,80,20,30
Mantovan,100,20,50
Monte,40,60,100
Mandell,90,100,10
Tringali,40,60,70
Carabotta,20,60,70
Fauroat,40,80,20
Dinklage,90,90,40
Fink,20,90,70
Hsiung,40,100,50
Gotshalk,100,10,100
Scimone,10,20,40
Crim,60,70,80
Ziolkowski,70,100,20
Ackerman,60,60,30
Viles,80,60,70
Loescher,20,60,100
Marques,20,10,70
Sung,90,30,50
Kane,30,20,60
Ciannavei,50,80,90
Opper,50,80,80
Cosentino,40,80,30
Santini,60,80,90
Bisbee,90,100,30
O'Hara-Hines,70,60,60
Caratozzolo,90,50,60
Walker,10,80,90
Lamarche,70,90,60
Dupree,60,30,20
Horsley,40,80,90
Heffner,60,90,30
Grindle,10,80,20
Atanasio,100,20,100
Carthy,10,50,20
Runyan,10,90,10
Jarosz,30,50,70
Kern,50,20,100
Sommerfeld,10,80,100
Harris,80,20,100
Hoppin,10,20,100
Luera,40,20,50
Thomas,30,30,60
Weitzman,40,20,40
Berger,20,20,50
Whittemore,50,60,20
Lindberg,50,80,90
Lackner,40,50,70
Mccallum,80,90,60
Wallander,40,100,70
Zerbini,100,40,10
Elwell,10,20,40
Sacks,30,30,90
Haslett,20,20,20
Samoggia,10,40,70
Lario,80,50,50
Carosella,100,20,30
Steinhauer,60,10,40
Kargard,50,50,30
Bernardinelli,70,20,20
Paganetti,60,50,60
Couclelis,100,40,30
Chew,80,40,100
Fienberg,60,60,70
Mussington,50,50,90
Argi,50,50,80
Marius,10,50,10
Sisterson,70,40,40
Carmosino,90,30,90
Sales,10,30,90
Lakeman,90,10,50
Strauss,50,30,10
Presnell,60,30,60
Thivierge,80,90,90
Sclafani,80,30,40
Glasbey,100,70,60
Frisch,20,90,20
Orav,40,10,10
Biggeri,100,50,30
Hoffmann,40,50,100
Fulghum,10,50,60
Munao',40,60,40
Friar,90,40,60
Min,60,10,70
Herbison,30,90,80
Shan,50,90,70
Greenhalgh,20,50,80
Rooney-Fowler,50,50,100
Archambault,70,40,30
Zheutlin,80,30,80
Iriart,40,10,80
Howley,80,100,40
Hatton,60,40,30
Heil,90,50,10
Vierra,40,100,100
Sinoff,90,30,30
Dozier,70,50,50
Santoro,10,60,50
Wellington,80,20,70
Minh,80,10,40
Raia,50,90,100
Spacks,30,40,50
Cahill,40,70,50
Dambreville,70,10,30
Hammerman,50,60,40
Strachan,90,30,10
Barrios,50,10,10
Hulbert,80,60,100
Rosser,70,100,90
Scherbaum,90,40,50
Boss,10,20,20
Schuler,60,100,30
Dowd,100,90,20
Nagy,50,80,80
Scholz,70,20,100
Traver,10,30,50
ruis,90,40,10
Stolfi,70,70,10
Ashbaugh,10,100,80
Horodowich,20,90,40
Custodio,100,20,50
dela Cruz,80,30,60
Takemura,60,60,10
Dogon,40,80,100
Babyonyshev,70,80,30
Abernathy,20,90,70
Baduya,60,80,20
Sperling,90,70,90
Trowbridge,70,80,90
Lazaro,50,50,30
Redden-Tyler,100,10,70
Mugnai,90,30,50
Dipillo,50,10,70
Seyfert,70,80,20
Erdman,90,20,50
Ravera,20,90,40
Avant,80,100,90
Lucy,30,90,40
Brecht,60,10,30
San Antonio,70,70,30
Rundlett,10,40,50
Cybulski,50,60,60
Nietzsche,80,100,30
Dagum,50,60,100
Chu-chun-lin,80,90,60
Halperin,50,10,20
Henrikson,100,40,90
Lapierre,30,40,80
Shuppert,70,60,80
Pace,80,90,50
Honore,40,70,50
Abromson-Leeman,60,30,90
Koivumaki,40,70,10
Farnham,80,90,20
Naddaff,70,100,80
Lamarre,20,100,70
Henery,50,60,70
Chartas,20,80,70
Zaragoza,80,100,30
Wesley,80,70,40
Danforth,10,40,40
Meadows,20,10,90
Weddleton,80,70,80
Lenzi,50,60,70
Shesko,60,70,10
Volpato,40,30,90
Fassnacht,80,20,90
Devney,20,30,70
Shagoury,50,40,30
Witten,50,80,30
Assuncao,10,30,10
Basterfield,50,10,90
Witzel,50,90,20
Berke-Jenkins,80,50,100
Wacker,60,40,90
Zaphiris,20,80,90
Herrera,40,60,30
Broderick,10,60,80
Nyhagen,70,20,50
Adam,100,10,30
Stiroh,100,20,40
Frye,20,30,10
Magubane,40,80,60
Volpp,10,70,30
Conaway,90,30,20
Zielinski,100,90,70
Phelan,60,70,20
Jesdale,60,60,100
Barber,90,80,60
Rex,90,100,10
Coster,80,80,20
Dubois,50,40,80
Dahleh,30,20,40
Furtado,100,70,100
Jagger,30,10,50
Lange,20,100,30
Talley,20,70,30
Plewis,10,50,100
La,60,60,10
Chiassino,100,60,100
Orwell,70,80,50
Mccool,60,10,10
Munsterberg,100,20,100
Studier,60,60,40
Nimmo,100,30,30
Splaine,80,40,10
Tukan,10,30,50
Dibb,60,60,90
Mahneke,90,40,30
Whitehorn,100,90,60
Sobol,10,10,20
Roth,80,100,80
Wiseman,60,60,100
boyd,60,60,100
Stillman,100,60,90
Rumberger,20,90,70
Bielinski,70,50,40
Kaganoff,20,20,80
Riegler,20,70,20
Neiterman,50,80,70
Herz,20,40,20
Nix,60,20,80
Heubert,30,90,100
Keogh,80,100,60
Zelmanowitz,60,40,100
Giaimo,20,60,60
Ehrlich,20,50,20
Barnabani,30,50,40
Schleifer,60,60,10
Fuhring,20,60,70
Rosado,20,10,80
Maclachlan,70,60,60
Espenshade,80,40,40
Vize,30,30,30
Caspar,10,80,40
Mcmullen,40,40,60
Irons,80,30,60
Curzi,90,40,20
St Omer,60,70,80
Victoria-feser,60,20,50
Zucker,10,90,40
Benny,80,80,80
Knuth,60,80,20
Drazen,90,30,50
Mcardle,90,100,50
Mura,100,70,90
Memoli,50,90,40
Gruner,80,50,10
Goode,20,90,30
Kafadar,20,30,40
Schwambach,40,100,60
Hammock,40,20,60
Butcher,90,80,90
D'arcangelo,90,80,100
Bock,20,90,30
Lada,30,100,60
Damrosch,60,60,40
Conlin,70,60,70
Propert,60,80,70
Wilkes,80,100,30
Stierwalt,100,30,100
Riffle,70,100,50
Shakespeare,20,70,30
Guenthart,20,10,70
Tiffany,90,90,80
Scandura,90,20,30
Rushton,30,50,10
Engle,80,50,60
Gogel,80,50,50
Hamer,60,50,90
Salcido,30,40,10
Norrie,70,20,20
Lenart,70,30,40
Boufford,100,30,30
Vise,20,20,20
Castellano,70,20,90
Murdoch,30,20,50
Politis,40,80,60
Browne,60,20,100
Baker,90,90,60
Bresten,10,60,90
Backman,90,40,80
Menke,50,90,70
Douthart,90,80,60
Diggle,70,10,60
Rigo,10,90,70
Predetti,10,40,80
Spaepen,50,40,50
Mcalear,70,80,100
bennett,50,90,10
Flaherty,40,100,20
Nasser,10,40,50
Karff,10,50,50
Jesensky,20,30,80
Ayiemba,20,50,50
Delaney Smith,10,70,20
De Maine,90,10,30
Otis,40,90,50
Scalapino,60,60,100
Grazia,30,100,70
Adamson,20,50,60
Dottin,60,60,80
Beinhocker,80,20,70
Imperio,90,40,10
Coon,50,90,40
Grassa,10,90,50
Soler,20,70,70
Guerra,100,60,60
Decelles,40,60,60
da Silva,60,10,50
Whitham,40,20,40
Centrella,60,10,10
anderson,70,60,40
Harkins,50,50,60
Leverett,60,80,50
Custi,90,70,10
Velez,60,40,30
Kharajian,100,40,10
Venzo,60,40,30
Walters,70,90,10
Maykis,30,30,90
Erb,40,10,20
Wiltse,30,80,80
Hinge,80,40,60
Hymans,70,100,100
Backus,30,80,10
Veeh,90,20,80
Abelmann,70,70,10
Selleck,80,90,60
Ives,70,20,30
Ek,30,50,10
Towne,100,20,90
Puntanen,90,40,50
Vichi,70,70,10
